"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB"
"2085","VALID","CHC","Open","Female","Western","RENTED",70,"Three Full Years","3","0","21","0","1","3","0","2013","1","23","2013","1","23"," Card II TYPE",1674,882,7093,1,5260
"2086","VALID","CNN","Open","Male","Eastern","RENTED",64,"Three Full Years","5","0","21","0","0","3","0","2013","1","23","2013","1","23"," Card II TYPE",1941,882,5740,269,755
"2087","VALID","PPL","Open","Male","Eastern","RENTED",73,"Three Full Years","2","0","22","0","3","3","0","2013","1","30","2013","1","30"," Card II TYPE",2646,882,3606,1,6251
"2088","INVALID","PWR","Open","Male","Northern","RENTED",40,"Three Full Years","5","0","12","0","0","3","0","2013","1","21","2013","1","21"," Card II TYPE",2363,882,3757,256,4310
"2089","VALID","PWR","Open","Male","Northern","RENTED",48,"Three Full Years","3","20","1","1","1","3","0","2013","1","24","2013","1","24"," Card I TYPE",2369,882,155,1,226
"2090","VALID","PWR","Open","Male","Eastern","RENTED",48.5463095238095,"Three Full Years","4","0","12","0","0","3","0","2013","1","29","2013","1","29"," Card II TYPE",2363,882,7403,1,978
"2091","VALID","ESS","Closed","Female","Southern","BOUGHT",62,"Three Full Years","2","0","12","1","0","None","1","2013","1","25","2013","1","25","None",3331,203,8906,1115,6722
"2092","VALID","KLA","Open","Female","Eastern","BOUGHT",44,"Three Full Years","10","6","22","0","0","3","0","2013","1","27","2013","1","27"," Card II TYPE",72,882,6399,690,6163
"2093","VALID","KLA","Open","Male","Northern","RENTED",46.0965,"Three Full Years","4","0","1","0","8","3","0","2013","1","23","2013","1","23"," Card II TYPE",2593,882,5603,1,2955
"2094","VALID","CNN","Open","Female","Northern","RENTED",52,"Three Full Years","3","0","7","0","0","3","0","2013","1","24","2013","1","24"," Card II TYPE",2976,882,1229,1,4994
"2095","VALID","CNN","Open","Male","Southern","RENTED",45,"Three Full Years","5","0","12","0","0","3","0","2013","1","23","2013","1","23"," Card II TYPE",2820,882,2502,1,3452
"2096","VALID","PPL","Open","Female","Northern","RENTED",52,"Three Full Years","4","14","22","0","1","3","0","2013","1","26","2013","1","26"," Card II TYPE",413,882,6291,946,6632
"2097","VALID","CHC","Open","Female","Western","RENTED",64,"Three Full Years","5","10","21","0","0","3","0","2013","1","26","2013","1","26","Paper based/Post",1813,882,7853,941,1456
"2098","VALID","CNN","Open","Male","Eastern","RENTED",50.18,"Three Full Years","3","0","7","0","0","3","0","2013","1","24","2013","1","24","Paper based/Post",2132,882,2939,1,3109
"2099","VALID","CNN","Open","Female","Eastern","RENTED",50,"Three Full Years","3","20","21","0","0","3","0","2013","1","23","2013","1","23"," Card II TYPE",2527,882,1089,1,4112
"2100","INVALID","PWR","Open","Female","Western","RENTED",66,"Three Full Years","4","5","22","0","0","3","0","2013","1","26","2013","1","26"," Card II TYPE",3179,882,757,1,1
"2101","VALID","PRP","Open","Female","Northern","RENTED",65,"Three Full Years","4","0","12","0","1","2","0","2013","2","1","2013","2","1"," Card I TYPE",2017,882,4972,1,1420
"2102","VALID","CNN","Open","Female","Northern","RENTED",76,"Three Full Years","1","0","17","0","0","3","0","2013","1","25","2013","1","25"," Card II TYPE",2665,882,4462,1,5317
"2103","VALID","CNN","Open","Male","Eastern","RENTED",47,"Three Full Years","3","0","21","0","0","3","0","2013","1","27","2013","1","27"," Card II TYPE",1925,882,6104,312,643
"2104","VALID","KLA","Open","Male","Northern","RENTED",57,"Three Full Years","2","5","7","1","0","3","2","2013","2","1","2013","2","1"," Card II TYPE",299,819,4738,1,5690
"2105","VALID","PWR","Open","Female","Eastern","RENTED",50.3867647058823,"Three Full Years","4","0","7","0","2","3","0","2013","1","27","2013","1","27"," Card II TYPE",2358,882,2142,1,2362
"2106","VALID","CNN","Open","Male","Eastern","RENTED",65,"Three Full Years","4","0","17","0","0","3","0","2013","1","29","2013","1","29"," Card II TYPE",2099,882,1562,1,1330
"2107","VALID","CNN","Open","Female","Western","RENTED",52.1150980392157,"Three Full Years","5","0","12","0","0","3","0","2013","1","27","2013","1","27"," Card II TYPE",1950,882,1779,1,5062
"2108","VALID","PRP","Open","Male","Eastern","RENTED",63,"Three Full Years","2","14","7","0","2","3","0","2013","1","29","2013","1","29","Paper based/Post",3121,882,6907,1076,6587
"2109","VALID","PWR","Open","Female","Eastern","RENTED",43,"Three Full Years","9","10","21","0","0","2","1","2013","1","31","2013","1","31"," Card II TYPE",2348,575,7042,722,4039
"2110","VALID","CNN","Open","Female","Northern","RENTED",71,"Three Full Years","6","0","1","0","0","3","0","2013","2","4","2013","2","4"," Card II TYPE",2045,882,5582,1,6675
"2111","VALID","PPL","Open","Male","Northern","RENTED",49,"Three Full Years","8","18","22","0","1","3","0","2013","2","23","2013","2","23"," Card I TYPE",1896,882,979,1,6604
"2112","VALID","CNN","Open","Female","Eastern","RENTED",58,"Three Full Years","5","0","17","0","0","3","0","2013","2","2","2013","2","2","Paper based/Post",2307,882,1873,1,1174
"2113","VALID","PPL","Open","Female","Western","RENTED",56,"Three Full Years","4","0","4","0","0","3","0","2013","2","3","2013","2","3"," Card II TYPE",2379,882,4627,581,3269
"2114","VALID","PWR","Open","Female","Northern","BOUGHT",48,"Three Full Years","4","5","7","0","0","3","0","2013","1","28","2013","1","28"," Card II TYPE",2749,882,3552,1,106
"2115","VALID","CNN","Open","Male","Eastern","RENTED",59,"Three Full Years","9","6","17","0","0","2","0","2013","1","31","2013","1","31"," Card II TYPE",1934,882,6693,1,1076
"2116","VALID","PWR","Closed","Male","Northern","RENTED",54.069,"Three Full Years","6","0","22","1","4","1","0","2013","1","31","2013","1","31"," Card II TYPE",2246,882,1906,1,55
"2117","VALID","PWR","Open","Female","Western","BOUGHT",46.8808333333333,"Three Full Years","4","0","12","0","0","2","0","2013","2","1","2013","2","1"," Card II TYPE",1873,882,2352,1,6620
"2118","VALID","KLA","Open","Male","Northern","RENTED",44.7316666666667,"Three Full Years","3","0","4","0","1","2","0","2013","1","31","2013","1","31"," Card II TYPE",2546,882,7882,1,6237
"2119","VALID","MXX","Open","Female","Northern","RENTED",45.9625,"Three Full Years","3","0","4","0","0","3","0","2013","1","29","2013","1","29"," Card I TYPE",1084,882,4229,427,4260
"2120","VALID","POP","Open","Male","Eastern","RENTED",27,"Three Full Years","5","0","12","0","0","3","0","2013","2","12","2013","2","12"," Card II TYPE",1144,882,7941,1,1821
"2121","VALID","PWR","Open","Female","Eastern","RENTED",51.9083333333333,"Three Full Years","5","0","22","0","0","3","0","2013","2","3","2013","2","3"," Card II TYPE",2329,882,3772,1,6646
"2122","VALID","CNN","Open","Female","Western","RENTED",37,"Three Full Years","3","10","17","0","0","3","0","2013","2","19","2013","2","19"," Card II TYPE",1902,882,1989,843,1246
"2123","VALID","CNN","Open","Female","Northern","RENTED",41,"Three Full Years","5","0","17","0","0","3","0","2013","1","29","2013","1","29"," Card II TYPE",2640,882,1346,474,1301
"2124","VALID","PPL","Open","Male","Northern","RENTED",59,"Three Full Years","4","0","22","0","2","2","0","2013","2","2","2013","2","2"," Card II TYPE",2419,882,8077,2,4700
"2125","VALID","CNN","Open","Female","Eastern","RENTED",49,"Three Full Years","3","0","4","0","1","3","0","2013","2","5","2013","2","5"," Card II TYPE",1941,882,5045,1,6416
"2126","VALID","CNN","Open","Female","Northern","RENTED",35,"Three Full Years","4","0","12","0","0","2","0","2013","2","1","2013","2","1"," Card II TYPE",2064,882,873,1,6218
"2127","INVALID","CNN","Open","Female","Eastern","RENTED",40,"Three Full Years","4","20","17","0","0","3","0","2013","1","30","2013","1","30"," Card II TYPE",2472,882,2038,438,1096
"2128","VALID","MXX","Open","Male","Eastern","RENTED",32,"Three Full Years","4","0","4","0","47","2","2","2013","2","2","2013","2","2"," Card II TYPE",606,186,2801,279,6351
"2129","VALID","PWR","Open","Female","Northern","RENTED",51,"Three Full Years","6","0","12","0","0","2","0","2013","2","1","2013","2","1"," Card II TYPE",2401,882,6598,1,3366
"2130","VALID","CNN","Closed","Female","Eastern","RENTED",56,"Three Full Years","1","0","7","0","0","None","0","2013","2","1","2013","2","25","None",3331,882,8906,1115,6722
"2131","VALID","CNN","Open","Male","Eastern","RENTED",24,"Three Full Years","3","0","12","0","0","3","0","2013","2","9","2013","2","9"," Card II TYPE",2076,882,3243,1,6019
"2132","VALID","CNN","Open","Male","Western","RENTED",63,"Three Full Years","7","0","17","0","0","3","0","2013","2","5","2013","2","5"," Card II TYPE",1961,882,1011,1,8
"2133","VALID","PWM","Open","Male","Eastern","RENTED",60,"Three Full Years","3","0","12","0","0","2","0","2013","2","2","2013","2","2"," Card II TYPE",1114,882,6126,1,4495
"2134","VALID","CNN","Open","Female","Northern","RENTED",28,"Three Full Years","4","0","12","0","0","2","0","2013","2","1","2013","2","1"," Card II TYPE",2030,882,998,1,1788
"2135","VALID","CNN","Open","Male","Western","RENTED",51.0920833333333,"Three Full Years","5","0","12","0","0","2","0","2013","2","2","2013","2","2"," Card II TYPE",2826,882,765,1,1
"2136","VALID","PWR","Open","Male","Northern","RENTED",56.8225,"Three Full Years","5","0","22","0","1","3","0","2013","2","10","2013","2","10"," Card II TYPE",3096,882,2261,1,36
"2137","VALID","CNN","Open","Female","Northern","RENTED",52,"Three Full Years","4","0","7","0","1","3","0","2013","2","2","2013","2","2"," Card II TYPE",2103,882,2621,1,6605
"2138","VALID","PWR","Open","Male","Eastern","RENTED",50,"Three Full Years","7","10","22","0","0","3","0","2013","2","23","2013","2","23"," Card II TYPE",2846,882,7990,183,3613
"2139","VALID","PWR","Closed","Male","Northern","RENTED",42.215,"Three Full Years","2","0","7","1","0","2","1","2013","2","3","2013","2","3"," Card II TYPE",2398,516,8906,1115,6722
"2140","VALID","PWR","Open","Female","Northern","RENTED",81,"Three Full Years","4","14","12","0","4","3","0","2013","2","4","2013","2","4","Paper based/Post",3265,882,1583,1,1447
"2141","VALID","PRM","Open","Male","Eastern","RENTED",63,"Three Full Years","8","13","22","0","0","3","0","2013","3","3","2013","3","3"," Card II TYPE",2001,882,116,1,887
"2142","INVALID","PRR","Open","Male","Eastern","RENTED",40,"Three Full Years","3","0","12","0","0","3","0","2013","2","5","2013","2","5"," Card II TYPE",1116,882,4540,460,2154
"2143","VALID","PPL","Open","Female","Northern","RENTED",62,"Three Full Years","1","0","17","0","1","2","0","2013","2","5","2013","2","5","Paper based/Post",1587,882,5698,1,499
"2144","VALID","CNN","Open","Female","Eastern","RENTED",35,"Three Full Years","6","9","21","0","0","3","0","2013","2","13","2013","2","13"," Card II TYPE",2467,882,5945,556,2199
"2145","INVALID","CNN","Open","Male","Northern","RENTED",45,"Three Full Years","6","0","17","0","0","2","0","2013","2","10","2013","2","10","Paper based/Post",2869,882,7714,625,1260
"2146","VALID","PWR","Open","Male","Northern","RENTED",19,"Three Full Years","5","0","21","0","1","3","1","2013","2","3","2013","2","3"," Card II TYPE",3014,698,6574,1,2155
"2147","VALID","PWR","Open","Male","Eastern","RENTED",42,"Three Full Years","6","0","4","0","0","3","0","2013","2","15","2013","2","15"," Card II TYPE",2593,882,4768,1,6508
"2148","VALID","PRM","Open","Female","Western","RENTED",52,"Three Full Years","7","0","7","0","0","3","0","2013","2","5","2013","2","5"," Card II TYPE",2952,882,8121,619,3679
"2149","VALID","CHC","Open","Male","Eastern","RENTED",43.9766666666667,"Three Full Years","1","0","7","0","2","2","3","2013","2","21","2013","2","21"," Card II TYPE",2319,429,6974,1104,2126
"2150","INVALID","CNN","Open","Male","Northern","BOUGHT",52.2983333333333,"Three Full Years","1","0","2","0","0","3","0","2013","3","21","2013","3","21"," Card II TYPE",1649,882,1290,1,3783
"2151","VALID","MXX","Open","Female","Eastern","RENTED",58,"Three Full Years","3","6","22","0","0","3","0","2013","2","28","2013","2","28"," Card II TYPE",953,882,3636,1,617
"2152","VALID","CNN","Open","Male","Northern","RENTED",59,"Three Full Years","6","8","7","0","0","3","0","2013","2","6","2013","2","6"," Card II TYPE",1934,882,6491,1,6365
"2153","INVALID","CNN","Open","Female","Northern","RENTED",48,"Three Full Years","6","10","21","0","0","3","0","2013","2","6","2013","2","6"," Card II TYPE",2410,882,1593,1,5431
"2154","VALID","PWR","Open","Female","Eastern","RENTED",57,"Three Full Years","3","10","22","0","0","3","0","2013","2","9","2013","2","9"," Card II TYPE",2394,882,7097,1,6572
"2155","VALID","PPL","Open","Female","Northern","RENTED",48,"Three Full Years","3","13","7","0","2","3","0","2013","2","20","2013","2","20"," Card II TYPE",2064,882,7518,1,991
"2156","VALID","PWR","Open","Female","Eastern","RENTED",53,"Three Full Years","6","0","12","0","0","3","0","2013","2","5","2013","2","5"," Card II TYPE",2948,882,1546,1,2482
"2157","VALID","POP","Open","Male","Northern","RENTED",47.4538095238095,"Three Full Years","4","0","12","0","0","3","0","2013","2","9","2013","2","9"," Card II TYPE",643,882,6460,1,3169
"2158","VALID","CNN","Open","Female","Northern","RENTED",70,"Three Full Years","6","20","22","0","1","3","0","2013","2","17","2013","2","17"," Card I TYPE",2491,882,2555,1,4289
"2159","VALID","PWR","Open","Male","Eastern","RENTED",50,"Three Full Years","5","0","12","0","0","3","1","2013","2","9","2013","2","9"," Card II TYPE",2373,504,1086,1,337
"2160","VALID","POP","Open","Male","Eastern","BOUGHT",44,"Three Full Years","4","0","17","0","0","3","0","2013","2","12","2013","2","12"," Card II TYPE",365,882,2815,1,3703
"2161","VALID","PWR","Open","Female","Eastern","RENTED",51,"Three Full Years","4","14","4","0","0","3","0","2013","2","8","2013","2","8"," Card II TYPE",2329,882,5335,1,1499
"2162","VALID","PWR","Open","Male","Northern","RENTED",48.385,"Three Full Years","5","0","12","0","0","2","1","2013","2","7","2013","2","7","Paper based/Post",3133,726,2846,1,2619
"2163","VALID","PWM","Open","Male","Northern","RENTED",47.7083333333333,"Three Full Years","4","0","4","0","0","3","1","2013","2","7","2013","2","7"," Card II TYPE",1074,134,6329,1,648
"2164","VALID","CNN","Open","Female","Northern","RENTED",71,"Three Full Years","6","14","17","0","0","None","0","2013","2","12","2013","2","12","None",3331,882,6540,66,3710
"2165","VALID","PPL","Open","Male","Northern","RENTED",51,"Three Full Years","4","5","4","0","2","3","0","2013","2","10","2013","2","10"," Card II TYPE",2911,882,2399,1,637
"2166","VALID","PWR","Open","Male","Eastern","RENTED",36,"Three Full Years","3","20","7","0","0","3","0","2013","2","8","2013","2","8"," Card II TYPE",2593,882,7941,539,4326
"2167","VALID","CNN","Open","Female","Eastern","RENTED",28,"Three Full Years","6","0","17","0","1","3","0","2013","2","19","2013","2","19"," Card II TYPE",2694,882,2537,1,5262
"2168","VALID","PRR","Open","Male","Eastern","RENTED",43.2,"Three Full Years","3","0","4","0","1","3","0","2013","2","12","2013","2","12"," Card II TYPE",3220,882,7873,937,4171
"2169","VALID","CNN","Open","Male","Northern","RENTED",53,"Three Full Years","4","0","22","0","0","3","0","2013","2","9","2013","2","9"," Card II TYPE",2810,882,5122,1,357
"2170","VALID","PPL","Open","Male","Eastern","BOUGHT",85,"Three Full Years","5","0","7","0","1","3","1","2013","2","9","2013","2","9"," Card II TYPE",2807,151,8191,1,1
"2171","VALID","PRM","Open","Male","Eastern","RENTED",46.731380952381,"Three Full Years","5","0","4","0","0","3","0","2013","3","12","2013","3","12"," Card II TYPE",1574,882,7014,1,1661
"2172","VALID","PWR","Open","Male","Eastern","RENTED",47,"Three Full Years","4","0","21","0","1","3","1","2013","2","10","2013","2","10"," Card II TYPE",1940,504,6468,1,1560
"2173","VALID","MXX","Open","Male","Western","BOUGHT",47.2875,"Three Full Years","4","0","4","0","0","3","0","2013","2","10","2013","2","10"," Card II TYPE",1321,882,7822,1,5538
"2174","VALID","PWR","Open","Female","Eastern","RENTED",34,"Three Full Years","3","0","7","0","0","3","0","2013","2","10","2013","2","10"," Card II TYPE",2948,882,3904,767,4083
"2175","VALID","PRR","Open","Female","Northern","RENTED",67,"Three Full Years","4","0","12","1","9","3","0","2013","2","22","2013","2","22","Paper based/Post",1226,882,4791,1,2896
"2176","VALID","ESS","Open","Male","Western","RENTED",48.49,"Three Full Years","3","0","12","0","0","3","0","2013","2","10","2013","2","10"," Card II TYPE",1401,882,8906,1115,6722
"2177","INVALID","CNN","Open","Female","Northern","RENTED",70,"Three Full Years","5","0","17","1","2","3","0","2013","2","14","2013","2","14"," Card II TYPE",2557,882,985,1,22
"2178","VALID","PPL","Open","Male","Eastern","RENTED",52,"Three Full Years","2","0","12","0","1","3","0","2013","2","17","2013","2","17"," Card II TYPE",1812,882,5089,554,2787
"2179","VALID","KLA","Open","Male","Eastern","BOUGHT",38,"Three Full Years","2","10","4","0","3","2","0","2013","2","23","2013","2","23","Paper based/Post",2100,882,4263,1,5500
"2180","VALID","PWR","Open","Male","Northern","RENTED",48.7263333333333,"Three Full Years","3","0","4","0","2","3","0","2013","2","12","2013","2","12"," Card II TYPE",2213,882,4324,1,2319
