,Unnamed: 0,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
1536,1537,VALID,PMM,Open,Female,Eastern,RENTED,35.0,Three Full Years,3,0,7,0,3,1,2013,11,27,2015,11,27, Card II TYPE,417,20,2823,1,144,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,-237
1537,1538,VALID,PMM,Open,Female,Eastern,RENTED,55.0,Three Full Years,7,0,22,2,2,1,2013,12,1,2015,12,1, Card II TYPE,1806,337,1967,1,1242,0,-74,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,-241
1538,1539,VALID,PWR,Open,Male,Southern,RENTED,64.0,Three Full Years,4,14,4,0,3,0,2013,11,27,2015,11,27, Card II TYPE,268,457,2810,1,3357,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,-237
1539,1540,VALID,PRP,Open,Female,Eastern,BOUGHT,30.0,Three Full Years,3,0,7,0,3,0,2013,11,28,2015,11,28, Card II TYPE,1988,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,-238
1540,1541,VALID,CNN,Open,Male,Eastern,RENTED,74.0,Three Full Years,6,0,22,0,3,0,2013,11,28,2015,11,28, Card I TYPE,52,457,2639,1,4315,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,-238
1541,1542,VALID,PRR,Open,Male,Eastern,RENTED,39.0,Three Full Years,3,0,2,0,3,0,2013,12,12,2015,12,12, Card II TYPE,31,457,1966,282,2339,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-252
1542,1543,VALID,PPL,Open,Female,Eastern,RENTED,19.0,Three Full Years,3,0,7,0,3,0,2013,12,2,2015,12,2, Card II TYPE,1387,457,1510,1,3811,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,-242
1543,1544,VALID,PPL,Open,Male,Eastern,RENTED,35.0,Three Full Years,5,20,4,0,3,0,2013,12,5,2015,12,5, Card II TYPE,1118,457,2478,486,2194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1544,1545,VALID,PPL,Open,Male,Northern,RENTED,45.0,Three Full Years,4,0,22,0,3,0,2013,12,15,2015,12,15,Paper based/Post,1335,457,772,1,483,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-255
1545,1546,VALID,PWR,Open,Male,Eastern,RENTED,33.0,Three Full Years,2,0,17,0,3,0,2013,12,7,2015,12,7, Card II TYPE,1653,457,3933,579,3174,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,-247
1546,1547,VALID,PWR,Open,Female,Eastern,RENTED,81.0,Three Full Years,6,5,21,0,3,0,2013,12,11,2015,12,11, Card II TYPE,1791,457,4056,1,1575,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-251
1547,1548,VALID,KLA,Closed,Male,Eastern,RENTED,46.0,Three Full Years,3,0,12,3,3,3,2013,12,14,2015,12,14, Card I TYPE,532,74,407,1,3438,0,-54,3,1,2,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,476,-254
1548,1549,VALID,PWR,Open,Female,Northern,RENTED,53.0,Three Full Years,5,10,22,0,3,0,2013,12,5,2015,12,5, Card II TYPE,1635,457,2423,855,3223,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1549,1550,VALID,PWR,Open,Female,Northern,RENTED,68.0,Three Full Years,5,0,22,0,3,0,2013,12,11,2015,12,11, Card II TYPE,1474,457,2415,1,1144,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-251
1550,1551,VALID,CNN,Open,Male,Northern,RENTED,33.0,Three Full Years,5,0,12,1,3,0,2013,12,4,2015,12,4, Card II TYPE,1583,457,33,1,3212,0,-70,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,486,-244
1551,1552,VALID,PWR,Open,Male,Northern,RENTED,58.0,Three Full Years,1,0,4,0,3,0,2013,12,5,2015,12,5,Paper based/Post,1284,457,1433,1,1266,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1552,1553,VALID,PMM,Open,Male,Northern,RENTED,53.0,Three Full Years,7,5,22,2,2,0,2013,12,9,2015,12,9,Paper based/Post,1468,457,466,881,4119,0,-54,3,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,481,-249
1553,1554,VALID,PWR,Open,Male,Northern,RENTED,60.0,Three Full Years,3,0,22,0,3,0,2013,12,5,2015,12,5, Card II TYPE,1801,457,2943,1,808,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1554,1555,VALID,PPL,Open,Female,Western,BOUGHT,47.2208809524,Three Full Years,4,0,17,0,3,0,2013,12,7,2015,12,7, Card II TYPE,913,457,2615,209,4027,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,-247
1555,1556,INVALID,PWR,Open,Female,Eastern,RENTED,55.0,Three Full Years,4,0,22,0,3,0,2013,12,14,2015,12,14, Card II TYPE,1535,457,1802,1,3353,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,-254
1556,1557,VALID,PPL,Open,Female,Eastern,RENTED,45.88,Three Full Years,3,0,4,3,2,0,2013,12,15,2015,12,15, Card II TYPE,37,457,3950,562,3270,0,-96,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-255
1557,1558,INVALID,CNN,Open,Female,Northern,RENTED,60.0,Three Full Years,6,0,17,0,3,0,2013,12,5,2015,12,5, Card II TYPE,1533,457,3367,1,886,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1558,1559,INVALID,PRP,Open,Female,Eastern,RENTED,63.0,Three Full Years,6,0,22,2,3,0,2013,12,12,2015,12,12,Paper based/Post,1403,457,1102,1,1166,0,-115,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-252
1559,1560,VALID,CNN,Open,Male,Eastern,RENTED,70.0,Three Full Years,5,0,17,0,3,0,2013,12,5,2015,12,5, Card II TYPE,1118,457,3033,1,3261,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-245
1560,1561,VALID,CNN,Open,Male,Eastern,RENTED,62.0,Three Full Years,5,14,22,0,3,0,2013,12,7,2015,12,7, Card II TYPE,1132,457,1151,1,4314,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,-247
1561,1562,VALID,PRP,Open,Female,Western,RENTED,26.0,Three Full Years,6,0,12,1,2,1,2013,12,6,2015,12,6, Card II TYPE,1744,319,975,762,3654,0,-84,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,484,-246
1562,1563,VALID,PWR,Open,Male,Northern,RENTED,44.0,Three Full Years,6,0,12,0,2,0,2013,12,8,2015,12,8,Paper based/Post,500,457,3854,1,1430,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,-248
1563,1564,VALID,CNN,Open,Female,Eastern,RENTED,53.0,Three Full Years,3,0,7,0,3,1,2013,12,6,2015,12,6,Paper based/Post,1501,276,1098,1,3284,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,-246
1564,1565,VALID,PRP,Open,Male,Eastern,RENTED,46.442,Three Full Years,4,0,7,1,3,0,2013,12,20,2015,12,20, Card II TYPE,1741,457,2786,820,3431,0,-108,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,470,-260
1565,1566,VALID,PWR,Open,Female,Eastern,RENTED,61.0,Three Full Years,5,0,4,0,3,0,2014,1,5,2016,1,5, Card II TYPE,1787,457,2406,685,3115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,-280
1566,1567,VALID,KLA,Open,Male,Eastern,RENTED,47.911827957,Three Full Years,3,0,17,1,3,3,2013,12,7,2015,12,7, Card II TYPE,335,4,3642,1,3018,0,-32,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,-247
1567,1568,VALID,MXX,Open,Male,Northern,RENTED,36.0,Three Full Years,3,0,7,1,2,1,2013,12,9,2015,12,9, Card II TYPE,477,315,3461,921,2956,0,-81,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,-249
1568,1569,VALID,PRR,Open,Male,Eastern,RENTED,43.0,Three Full Years,6,0,21,1,3,0,2014,1,11,2016,1,11, Card I TYPE,1961,457,3203,1,1845,0,-77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,-286
1569,1570,VALID,PMM,Open,Female,Northern,RENTED,42.0,Three Full Years,5,14,22,0,3,0,2013,12,7,2015,12,7, Card II TYPE,1886,457,3563,312,1167,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,-247
1570,1571,VALID,PWR,Open,Female,Northern,RENTED,28.0,Three Full Years,4,5,4,0,3,0,2013,12,11,2015,12,11, Card II TYPE,1471,457,4042,58,2094,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-251
1571,1572,VALID,PWR,Open,Male,Northern,RENTED,57.0,Three Full Years,5,0,4,0,3,0,2013,12,12,2015,12,12, Card II TYPE,1119,457,3745,1,355,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-252
1572,1573,VALID,PWR,Open,Female,Eastern,RENTED,49.0,Three Full Years,2,0,17,1,3,0,2013,12,19,2015,12,19,Paper based/Post,1040,457,1481,1,1706,0,-66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-259
1573,1574,VALID,CNN,Open,Female,Eastern,RENTED,61.0,Three Full Years,5,0,21,0,3,0,2013,12,9,2015,12,9, Card II TYPE,43,457,2758,1,538,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,-249
1574,1575,VALID,PWR,Open,Female,Eastern,RENTED,61.0,Three Full Years,3,0,21,0,3,0,2013,12,28,2015,12,28, Card II TYPE,453,457,3603,1,1327,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,-268
1575,1576,VALID,PWR,Open,Male,Northern,RENTED,32.0,Three Full Years,4,0,21,0,3,0,2013,12,11,2015,12,11, Card II TYPE,1767,457,3862,1,3714,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-251
1576,1577,VALID,PWR,Open,Female,Eastern,RENTED,31.0,Three Full Years,1,0,7,1,3,0,2013,12,13,2015,12,13, Card II TYPE,841,457,1364,1,2098,0,-71,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,477,-253
1577,1578,VALID,PWR,Open,Female,Western,RENTED,19.0,Three Full Years,1,0,7,0,3,0,2013,12,8,2015,12,8, Card II TYPE,1755,457,4147,1,1864,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,-248
1578,1579,VALID,PPL,Open,Male,Western,RENTED,52.0,Three Full Years,3,0,21,1,3,0,2013,12,10,2015,12,10, Card II TYPE,1319,457,4504,1,731,0,-97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,-250
1579,1580,INVALID,PPL,Open,Male,Northern,RENTED,40.0,Three Full Years,5,0,4,1,3,0,2013,12,10,2015,12,10,Paper based/Post,1023,457,3440,1,1357,0,-76,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,480,-250
1580,1581,VALID,PWR,Open,Male,Northern,RENTED,49.0495994398,Three Full Years,1,0,4,0,3,0,2013,12,17,2015,12,17, Card II TYPE,1819,457,4072,1,854,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,-257
1581,1582,VALID,PWR,Open,Female,Eastern,RENTED,57.0,Three Full Years,7,5,22,0,3,0,2013,12,20,2015,12,20, Card II TYPE,1633,457,3172,1,1334,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-260
1582,1583,VALID,PWR,Open,Female,Northern,RENTED,40.0,Three Full Years,2,0,4,1,2,2,2013,12,12,2015,12,12,Paper based/Post,501,226,996,1,1053,0,-56,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-252
1583,1584,INVALID,CNN,Open,Female,Northern,RENTED,44.8471666667,Three Full Years,3,0,7,0,3,0,2013,12,10,2015,12,10, Card II TYPE,1391,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,-250
1584,1585,VALID,PPL,Open,Male,Northern,RENTED,52.0,Three Full Years,6,10,22,2,3,0,2013,12,13,2015,12,13,Paper based/Post,764,457,798,1,2439,0,-117,3,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,477,-253
1585,1586,INVALID,CNN,Open,Female,Eastern,RENTED,63.0,Three Full Years,3,14,17,0,3,0,2013,12,19,2015,12,19, Card II TYPE,1478,457,449,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-259
1586,1587,VALID,PRR,Open,Female,Northern,RENTED,63.0,Three Full Years,4,0,21,2,3,0,2013,12,11,2015,12,11, Card II TYPE,1521,457,3389,337,3272,0,-104,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,-251
1587,1588,VALID,PWR,Open,Male,Eastern,RENTED,47.0,Three Full Years,4,0,12,2,3,1,2013,12,12,2015,12,12, Card II TYPE,1828,345,1097,1,1679,0,-110,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,478,-252
1588,1589,VALID,KLA,Open,Female,Southern,RENTED,60.0,Three Full Years,8,0,12,5,3,0,2013,12,24,2015,12,24, Card II TYPE,331,457,4214,211,3634,0,-92,3,2,3,2,1,2,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,466,-264
1589,1590,VALID,CNN,Open,Male,Eastern,RENTED,61.0,Three Full Years,5,0,12,2,3,0,2013,12,13,2015,12,13, Card II TYPE,1127,457,752,1,3538,0,-54,3,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,477,-253
1590,1591,VALID,PRR,Open,Female,Eastern,RENTED,48.0,Three Full Years,4,5,4,1,3,0,2013,12,19,2015,12,19, Card II TYPE,1127,457,3085,1,2776,0,-48,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,471,-259
1591,1592,VALID,PWR,Open,Male,Southern,RENTED,47.267,Three Full Years,3,0,4,1,3,1,2013,12,14,2015,12,14, Card II TYPE,1328,413,1322,1,3394,0,-42,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,476,-254
1592,1593,INVALID,PMM,Open,Male,Eastern,RENTED,48.0,Three Full Years,4,0,17,1,3,0,2013,12,14,2015,12,14, Card II TYPE,1475,457,687,1,3782,0,-49,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,476,-254
1593,1594,INVALID,PWR,Closed,Female,Northern,RENTED,21.0,Three Full Years,4,0,7,1,None,0,2013,12,12,2015,7,5,None,2035,457,4617,933,4333,1,-40,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,478,-95
1594,1595,VALID,PRR,Open,Female,Eastern,RENTED,47.0,Three Full Years,7,10,22,2,3,1,2013,12,17,2015,12,17, Card II TYPE,177,431,4110,1,1121,0,-46,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,473,-257
1595,1596,VALID,PRR,Open,Female,Eastern,RENTED,66.0,Three Full Years,6,14,17,0,3,0,2013,12,13,2015,12,13, Card II TYPE,1965,457,2348,294,3473,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,-253
1596,1597,VALID,CNN,Open,Female,Eastern,RENTED,51.0,Three Full Years,4,0,7,0,3,0,2013,12,12,2015,12,12, Card II TYPE,1118,457,696,1,2642,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,-252
1597,1598,VALID,CNN,Open,Male,Eastern,RENTED,38.0,Three Full Years,1,0,4,0,3,0,2013,12,19,2015,12,19, Card II TYPE,1127,457,2169,710,1439,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-259
1598,1599,INVALID,CNN,Open,Female,Northern,RENTED,59.0,Three Full Years,6,10,17,0,3,0,2013,12,13,2015,12,13, Card II TYPE,1579,457,1414,1,3284,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,-253
1599,1600,VALID,CNN,Open,Male,Northern,RENTED,31.0,Three Full Years,5,0,21,0,2,2,2013,12,15,2015,12,15, Card II TYPE,1032,180,273,1,3832,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-255
1600,1601,VALID,PRR,Open,Male,Eastern,RENTED,28.0,Three Full Years,3,0,12,0,3,0,2013,12,18,2015,12,18, Card II TYPE,538,457,3191,448,4281,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-258
1601,1602,VALID,CNN,Open,Female,Northern,RENTED,52.0,Three Full Years,5,0,7,0,3,0,2013,12,15,2015,12,15, Card II TYPE,110,457,3380,455,696,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-255
1602,1603,VALID,PWM,Open,Male,Northern,RENTED,65.0,Three Full Years,4,0,7,0,3,0,2013,12,16,2015,12,16, Card II TYPE,609,457,2141,1,3901,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,-256
1603,1604,VALID,PPL,Open,Female,Northern,RENTED,51.0,Three Full Years,1,0,12,10,3,0,2013,12,19,2015,12,19, Card II TYPE,1141,457,76,1,1015,0,-78,3,5,5,4,0,6,6,4,1,0,0,0,0,4,0,0,0,0,0,0,0,471,-259
1604,1605,VALID,ESS,Open,Female,Eastern,RENTED,59.0,Three Full Years,3,0,17,1,3,0,2013,12,20,2015,12,20, Card II TYPE,819,457,3736,1,4008,0,-47,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,470,-260
1605,1606,VALID,PWR,Open,Female,Eastern,RENTED,56.0,Three Full Years,1,13,21,4,3,0,2013,12,24,2015,12,24, Card II TYPE,1898,457,1173,1,2125,0,-93,3,2,1,0,4,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,466,-264
1606,1607,VALID,PWR,Open,Female,Eastern,RENTED,49.0,Three Full Years,3,0,4,0,3,0,2013,12,18,2015,12,18, Card II TYPE,1574,457,3558,1,1031,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-258
1607,1608,VALID,CNN,Open,Male,Eastern,BOUGHT,45.3703809524,Three Full Years,1,0,4,0,3,0,2013,12,17,2015,12,17, Card II TYPE,982,457,4368,730,952,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,-257
1608,1609,VALID,CNN,Open,Male,Northern,RENTED,47.3446666667,Three Full Years,1,0,4,0,3,0,2013,12,17,2015,12,17, Card II TYPE,1195,457,3570,441,784,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,-257
1609,1610,INVALID,KLA,Open,Female,Northern,RENTED,41.0,Three Full Years,4,0,21,0,3,0,2013,12,15,2015,12,15, Card II TYPE,1959,457,3265,730,3545,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-255
1610,1611,VALID,PWR,Open,Female,Northern,RENTED,60.0,Three Full Years,8,0,22,0,3,0,2014,1,12,2016,1,12, Card II TYPE,1468,457,438,1,544,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,-287
1611,1612,VALID,CNN,Open,Male,Northern,RENTED,26.0,Three Full Years,3,0,4,0,3,0,2013,12,18,2015,12,18, Card II TYPE,1528,457,1348,816,1610,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-258
1612,1613,VALID,PPL,Open,Male,Western,RENTED,38.0,Three Full Years,3,0,7,3,2,2,2013,12,17,2015,12,17,Paper based/Post,1088,223,4617,933,4333,0,-89,4,2,1,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,473,-257
1613,1614,VALID,PWR,Open,Female,Eastern,RENTED,28.0,Three Full Years,3,5,4,0,3,0,2013,12,19,2015,12,19, Card II TYPE,1122,457,2548,729,2525,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-259
1614,1615,VALID,PWR,Open,Female,Northern,RENTED,45.305978022,Three Full Years,3,0,4,0,3,0,2013,12,18,2015,12,18, Card II TYPE,1113,457,1054,1,3871,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-258
1615,1616,VALID,CHC,Open,Female,Northern,RENTED,58.0,Three Full Years,6,10,22,3,3,0,2013,12,28,2015,12,28, Card II TYPE,1002,457,511,1,3564,0,-80,3,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,462,-268
1616,1617,VALID,PMM,Open,Male,Eastern,RENTED,41.0,Three Full Years,6,0,17,0,3,0,2013,12,25,2015,12,25, Card II TYPE,701,457,1692,1,3519,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,-265
1617,1618,VALID,PMM,Open,Female,Eastern,RENTED,58.0,Three Full Years,4,19,21,0,3,0,2013,12,20,2015,12,20, Card II TYPE,1399,457,1720,1,944,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-260
1618,1619,VALID,ESS,Open,Male,Eastern,RENTED,77.0,Three Full Years,3,5,22,1,3,0,2013,12,19,2015,12,19, Card II TYPE,861,457,841,1,2107,0,-83,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,471,-259
1619,1620,VALID,CNN,Open,Female,Eastern,RENTED,35.0,Three Full Years,6,0,17,0,3,0,2013,12,22,2015,12,22, Card II TYPE,1115,457,2743,1,944,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-262
1620,1621,VALID,KLA,Open,Male,Northern,RENTED,42.7289565826,Three Full Years,3,0,4,6,2,0,2013,12,19,2015,12,19, Card II TYPE,2030,457,4033,57,735,0,-79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-259
1621,1622,VALID,PPL,Open,Male,Eastern,RENTED,45.86,Three Full Years,3,0,4,1,1,1,2013,12,23,2016,5,4, Card II TYPE,1479,114,876,1,101,0,-62,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,467,-399
1622,1623,VALID,PWR,Open,Male,Eastern,RENTED,30.0,Three Full Years,1,0,22,0,3,0,2013,12,21,2015,12,21, Card II TYPE,1787,457,689,1,207,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,-261
1623,1624,VALID,PWR,Open,Female,Eastern,RENTED,65.0,Three Full Years,4,0,7,0,3,0,2013,12,20,2015,12,20, Card II TYPE,1895,457,3974,1,1148,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-260
1624,1625,VALID,PRP,Open,Female,Northern,RENTED,48.0,Three Full Years,1,0,4,0,3,0,2013,12,31,2015,12,31, Card II TYPE,20,457,3956,1,1990,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,-271
1625,1626,VALID,PWR,Open,Female,Northern,RENTED,38.0,Three Full Years,4,0,1,7,3,0,2013,12,24,2015,12,24, Card II TYPE,507,457,2373,912,2488,0,-75,3,6,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,466,-264
1626,1627,VALID,PRP,Open,Male,Eastern,RENTED,19.0,Three Full Years,2,0,7,0,3,0,2013,12,24,2015,12,24, Card II TYPE,144,457,1393,186,166,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-264
1627,1628,INVALID,CNN,Open,Female,Northern,RENTED,61.0,Three Full Years,7,0,12,0,3,0,2013,12,21,2015,12,21, Card II TYPE,1195,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,-261
1628,1629,VALID,PWR,Open,Male,Eastern,RENTED,43.385047619,Three Full Years,1,0,4,0,3,0,2013,12,21,2015,12,21, Card II TYPE,1791,457,879,1,2564,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,-261
1629,1630,VALID,PWR,Open,Male,Western,RENTED,59.0,Three Full Years,5,0,22,0,3,0,2013,12,24,2015,12,24, Card II TYPE,1480,457,883,1,503,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-264
1630,1631,VALID,CNN,Open,Male,Eastern,RENTED,45.7666666667,Three Full Years,4,0,4,0,3,0,2014,1,12,2016,1,12, Card II TYPE,1096,457,2186,332,585,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,-287
1631,1632,VALID,PMM,Open,Male,Eastern,RENTED,47.0,Three Full Years,4,0,17,0,2,0,2013,12,25,2015,12,25, Card II TYPE,1787,457,1874,1,3854,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,-265
1632,1633,VALID,PWR,Open,Male,Eastern,RENTED,33.0,Three Full Years,3,0,4,1,3,0,2013,12,29,2015,12,29, Card II TYPE,1800,457,3888,1,692,0,-117,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,461,-269
1633,1634,INVALID,CNN,Open,Male,Eastern,RENTED,33.0,Three Full Years,4,0,17,0,3,0,2013,12,24,2015,12,24, Card II TYPE,1126,457,487,1,3054,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-264
