,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM
1890,M1925,2012-12-15 0:00:00,VALID,MXX,Open,Male,Northern,RENTED,36,Three Full Years,5,0,17,2015-03-15 0:00:00,0,0,0,3,0,2012,12,15,2012,12,15, Card II TYPE,1515.99,None,None,2152.54,994,589.9,604506
1891,M1926,2012-12-10 0:00:00,VALID,PWR,Open,Male,Southern,RENTED,60,Three Full Years,1,0,7,2015-03-10 0:00:00,0,0,0,3,0,2012,12,10,2012,12,10,Paper based/Post,877.065,None,None,1724.5,0,17.35,604506
1892,M1927,2012-12-10 0:00:00,VALID,PRR,Open,Female,Eastern,RENTED,46,Three Full Years,5,0,22,2015-03-10 0:00:00,0,0,2,3,0,2012,12,10,2012,12,10, Card II TYPE,682.29,None,None,2139.81,77,471.75,604506
1893,M1928,2012-12-11 0:00:00,VALID,ESS,Open,Female,Eastern,RENTED,59,Three Full Years,3,0,17,2015-03-11 0:00:00,0,0,2,2,0,2012,12,11,2012,12,11, Card II TYPE,727.86,None,None,1829.03,0,74.1,604506
1894,M1929,2012-12-12 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,50,Three Full Years,3,0,12,2015-04-05 0:00:00,0,0,3,2,1,2012,12,12,2012,12,12, Card II TYPE,779.835,2015-02-05 0:00:00,642.7,1609.04,0,27.25,604506
1895,M1930,2012-12-14 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,62,Three Full Years,3,0,12,2015-03-14 0:00:00,0,0,0,3,0,2012,12,14,2012,12,14, Card II TYPE,333.69,None,None,1791.25,0,100.35,604506
1896,M1931,2012-12-15 0:00:00,VALID,PWR,Open,Male,Eastern,RENTED,62,Three Full Years,7,0,22,2015-03-15 0:00:00,0,0,0,3,0,2012,12,15,2012,12,15, Card II TYPE,748.23,None,None,1956.72,0,114.35,604506
1897,M1932,2012-12-10 0:00:00,VALID,CNN,Open,Male,Western,RENTED,48,Three Full Years,1,0,17,2015-03-10 0:00:00,0,0,0,3,0,2012,12,10,2012,12,10, Card II TYPE,787.815,None,None,1621.74,0,56.15,604506
1898,M1933,2012-12-12 0:00:00,VALID,PWR,Open,Female,Western,RENTED,50,Three Full Years,3,13,12,2015-04-05 0:00:00,0,0,0,3,0,2012,12,12,2012,12,12, Card II TYPE,751.275,None,None,1952.69,0,209.2,604506
1899,M1934,2012-12-14 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,60,Three Full Years,3,5,22,2015-03-14 0:00:00,0,0,0,3,0,2012,12,14,2012,12,14, Card II TYPE,747.39,None,None,1944.15,0,227.9,604506
1900,M1935,2012-12-19 0:00:00,VALID,CHC,Closed,Female,Eastern,RENTED,30,,2,0,17,,0,0,2,1,0,2012,12,19,,,, Card II TYPE,688.695,None,None,None,None,None,None
1901,M1936,2012-12-12 0:00:00,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2015-03-12 0:00:00,0,0,0,3,0,2012,12,12,2012,12,12, Card II TYPE,1139.67,None,None,1659.24,0,338.3,604506
1902,M1937,2012-12-14 0:00:00,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-14 0:00:00,2015-05-12 0:00:00,1,0,3,0,2012,12,14,2012,12,14, Card II TYPE,783.51,None,None,1649.27,0,65.35,604506
1903,M1938,2012-12-21 0:00:00,VALID,CNN,Open,Male,Western,RENTED,40,Three Full Years,2,0,22,2015-03-21 0:00:00,0,0,1,3,0,2012,12,21,2012,12,21, Card II TYPE,644.385,None,None,1943.87,0,78.6,604506
1904,M1939,2012-12-18 0:00:00,VALID,CNN,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,438.375,None,None,2085.2,0,114.7,604506
1905,M1940,2012-12-19 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,24,Three Full Years,3,0,4,2015-03-19 0:00:00,2015-05-17 0:00:00,1,0,3,0,2012,12,19,2012,12,19, Card II TYPE,741.09,None,None,1950.22,0,94,604506
1906,M1941,2012-12-13 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,63,Three Full Years,4,0,4,2015-03-13 0:00:00,0,0,2,3,0,2012,12,13,2012,12,13, Card I TYPE,794.64,None,None,1658.63,0,94.05,604506
1907,M1942,2012-12-16 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,32,Three Full Years,4,0,22,2015-03-16 0:00:00,0,0,0,3,0,2012,12,16,2012,12,16, Card II TYPE,946.575,None,None,104.03,0,32.6,604506
1908,M1943,2012-12-18 0:00:00,VALID,PRP,Open,Female,Western,RENTED,43,Three Full Years,7,12,17,2015-03-07 0:00:00,0,0,1,3,0,2012,12,18,2012,12,18, Card II TYPE,751.17,None,None,2043.8,734,398.2,604506
1909,M1944,2012-12-23 0:00:00,VALID,PWR,Open,Female,Northern,BOUGHT,36,Three Full Years,3,0,17,2015-03-23 0:00:00,0,0,1,3,0,2012,12,23,2012,12,23, Card II TYPE,773.535,None,None,2147.21,0,241.75,604506
1910,M1945,2012-12-21 0:00:00,VALID,PRP,Open,Male,Western,RENTED,,Three Full Years,3,0,12,2015-03-21 0:00:00,0,0,3,3,0,2012,12,21,2012,12,21, Card II TYPE,693.945,None,None,2156.76,0,31.35,604506
1911,M1946,2012-12-19 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,58,Three Full Years,4,0,12,2015-03-19 0:00:00,0,0,1,3,0,2012,12,19,2012,12,19,Paper based/Post,1095.465,None,None,2143.52,0,124.4,604506
1912,M1947,2013-01-01 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,49,Three Full Years,6,10,22,2015-04-01 0:00:00,0,0,0,2,0,2013,1,1,2013,1,1, Card II TYPE,641.13,None,None,1946.12,0,119.5,604506
1913,M1948,2012-12-14 0:00:00,VALID,POP,Open,Male,Western,RENTED,64,Three Full Years,4,0,21,2015-03-14 0:00:00,0,0,0,3,0,2012,12,14,2012,12,14, Card II TYPE,1105.02,None,None,2170.29,0,328.25,604506
1914,M1949,2012-12-18 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,43,Three Full Years,2,0,12,2015-03-29 0:00:00,0,0,4,2,2,2012,12,18,2012,12,18, Card II TYPE,697.2,2015-03-30 0:00:00,476.1,954.57,0,124.7,403005
1915,M1950,2012-12-23 0:00:00,VALID,CHC,Open,Male,Eastern,RENTED,35,Three Full Years,4,0,7,2015-03-23 0:00:00,0,0,0,3,0,2012,12,23,2012,12,23, Card II TYPE,643.965,None,None,2138.54,806,165.8,604506
1916,M1951,2012-12-15 0:00:00,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-15 0:00:00,2015-05-13 0:00:00,1,0,3,0,2012,12,15,2012,12,15, Card II TYPE,1199.835,None,None,2090.17,0,184,604506
1917,M1952,2012-12-15 0:00:00,VALID,CNN,Closed,Male,Western,RENTED,53,,5,0,12,,0,0,0,None,0,2012,12,15,,,,None,None,None,None,None,None,None,None
1918,M1953,2012-12-18 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,66,Three Full Years,4,0,21,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,782.88,None,None,1571.67,0,16.8,604506
1919,M1954,2012-12-16 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,47,Three Full Years,4,0,12,2015-03-16 0:00:00,0,0,0,3,0,2012,12,16,2012,12,16, Card II TYPE,647.64,None,None,1984.35,992,379.4,604506
1920,M1955,2013-01-05 0:00:00,VALID,CNN,Open,Female,Eastern,BOUGHT,58,Three Full Years,6,13,22,2015-04-05 0:00:00,0,0,0,3,0,2013,1,5,2013,1,5, Card II TYPE,524.895,None,None,1716.55,0,20.6,604506
1921,M1956,2012-12-21 0:00:00,VALID,CNN,Closed,Female,Northern,RENTED,,,3,0,4,,2015-04-04 0:00:00,1,0,1,1,2012,12,21,,,, Card II TYPE,536.655,2015-02-19 0:00:00,583.2,788.52,0,0.15,403003
1922,M1957,2012-12-16 0:00:00,VALID,CNN,Open,Male,Eastern,RENTED,65,Three Full Years,6,14,17,2015-03-16 0:00:00,0,0,0,3,0,2012,12,16,2012,12,16, Card II TYPE,644.385,None,None,2069.47,110,163.25,604506
1923,M1958,2012-12-18 0:00:00,VALID,PRP,Open,Female,Eastern,RENTED,45,Three Full Years,5,0,21,2015-03-18 0:00:00,0,0,1,3,0,2012,12,18,2012,12,18, Card II TYPE,951.09,None,None,2094.55,531,397.15,604506
1924,M1959,2012-12-29 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,62,Three Full Years,4,0,12,2015-03-29 0:00:00,0,0,0,3,0,2012,12,29,2012,12,29, Card II TYPE,682.29,None,None,2044.66,0,29.95,604506
1925,M1960,2012-12-18 0:00:00,VALID,PWR,Open,Male,Eastern,RENTED,60,Three Full Years,5,0,22,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,958.23,None,None,1931.39,287,455.35,604506
1926,M1961,2012-12-17 0:00:00,INVALID,CNN,Open,Female,Northern,RENTED,59,Three Full Years,3,0,12,2015-03-17 0:00:00,0,0,3,3,1,2012,12,17,2012,12,17, Card II TYPE,820.365,2015-03-15 0:00:00,721.3,1966.17,298,243.05,604506
1927,M1962,2012-12-18 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,575.295,None,None,2009.47,908,422.9,604506
1928,M1963,2012-12-18 0:00:00,VALID,CNN,Open,Female,Northern,RENTED,36,Three Full Years,6,0,7,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,642.39,None,None,2178.87,283,247.9,604506
1929,M1964,2012-12-19 0:00:00,VALID,PPL,Open,Male,Western,RENTED,,Three Full Years,4,0,7,2015-03-19 0:00:00,0,0,3,3,0,2012,12,19,2012,12,19, Card II TYPE,490.245,None,None,1697.92,0,53.85,604506
1930,M1965,2012-12-23 0:00:00,VALID,PWR,Open,Female,Southern,RENTED,53,Three Full Years,6,17,17,2015-03-23 0:00:00,0,0,0,3,0,2012,12,23,2012,12,23, Card II TYPE,818.895,None,None,2067.51,0,104.1,604506
1931,M1966,2012-12-18 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,57,Three Full Years,6,0,17,2015-03-18 0:00:00,2015-05-16 0:00:00,1,0,3,0,2012,12,18,2012,12,18, Card II TYPE,438.165,None,None,1680.3,0,118.15,604506
1932,M1967,2012-12-18 0:00:00,VALID,CNN,Open,Male,Eastern,RENTED,73,Three Full Years,3,10,17,2015-03-18 0:00:00,0,0,0,3,0,2012,12,18,2012,12,18, Card II TYPE,1054.515,None,None,2022.16,0,62.7,604506
1933,M1968,2012-12-23 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,3,0,4,2015-03-23 0:00:00,0,0,0,3,0,2012,12,23,2012,12,23, Card II TYPE,748.23,None,None,2001.5,0,261.45,604506
1934,M1969,2012-12-23 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,47,Three Full Years,5,0,12,2015-03-23 0:00:00,0,0,0,3,0,2012,12,23,2012,12,23, Card II TYPE,643.23,None,None,1789.51,0,122.6,604506
1935,M1970,2012-12-29 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,50,Three Full Years,6,0,17,2015-03-29 0:00:00,0,0,2,2,1,2012,12,29,2012,12,29,Paper based/Post,1375.08,2015-02-10 0:00:00,421.3,1918.51,263,367,604506
1936,M1971,2012-12-20 0:00:00,VALID,POP,Open,Male,Northern,RENTED,72,Three Full Years,6,6,21,2015-03-20 0:00:00,0,0,0,3,0,2012,12,20,2012,12,20, Card II TYPE,1145.445,None,None,2025.21,0,200.25,604506
1937,M1972,2012-12-22 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,50,Three Full Years,3,0,17,2015-03-22 0:00:00,0,0,1,3,0,2012,12,22,2012,12,22,Paper based/Post,6.93,None,None,1684.86,25,136.05,604506
1938,M1973,2012-12-28 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,59,Three Full Years,5,10,12,2015-03-28 0:00:00,0,0,0,3,0,2012,12,28,2012,12,28, Card II TYPE,752.43,None,None,2058.33,431,414.8,604506
1939,M1974,2012-12-25 0:00:00,VALID,CNN,Closed,Female,Northern,RENTED,81,,4,0,17,,2015-05-23 0:00:00,1,0,2,1,2012,12,25,,,, Card II TYPE,647.325,2015-03-23 0:00:00,516.5,1893.07,982,342.5,604506
1940,M1975,2012-12-20 0:00:00,VALID,MXX,Open,Female,Eastern,RENTED,62,Three Full Years,3,6,22,2015-03-20 0:00:00,0,0,3,3,0,2012,12,20,2012,12,20,Paper based/Post,698.04,None,None,651.41,0,266.35,604506
1941,M1976,2012-12-22 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,29,Three Full Years,5,0,12,2015-03-22 0:00:00,0,0,0,2,1,2012,12,22,2012,12,22, Card II TYPE,750.225,2015-03-30 0:00:00,614.5,1992.03,981,527.25,604506
1942,M1977,2012-12-26 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,49,Three Full Years,5,0,22,2015-03-26 0:00:00,0,0,5,3,1,2012,12,26,2012,12,26,Paper based/Post,1402.38,2015-01-08 0:00:00,567.8,2094.48,1269,935.8,604506
1943,M1978,2013-01-01 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,32,Three Full Years,4,0,7,2015-04-01 0:00:00,0,0,1,2,0,2013,1,1,2013,1,1, Card II TYPE,645.225,None,None,1577.81,20,66.5,604506
1944,M1979,2012-12-22 0:00:00,VALID,CHC,Open,Male,Eastern,RENTED,59,Three Full Years,6,14,12,2015-04-03 0:00:00,0,0,0,3,0,2012,12,22,2012,12,22, Card II TYPE,428.19,None,None,2117.33,0,67.85,604506
1945,M1980,2012-12-22 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,33,Three Full Years,7,0,12,2015-03-22 0:00:00,0,0,0,3,0,2012,12,22,2012,12,22, Card II TYPE,748.965,None,None,1970.5,0,222.5,604506
1946,M1981,2012-12-21 0:00:00,INVALID,PWR,Open,Female,Northern,RENTED,46,Three Full Years,6,0,21,2015-03-21 0:00:00,0,0,0,3,0,2012,12,21,2012,12,21, Card II TYPE,996.555,None,None,1950.2,0,158.75,604506
1947,M1982,2012-12-26 0:00:00,VALID,PRR,Open,Female,Northern,RENTED,45,Three Full Years,3,13,4,2015-03-26 0:00:00,0,0,3,2,2,2012,12,26,2012,12,26, Card II TYPE,1191.435,2015-03-05 0:00:00,861.5,2086.39,313,334.15,604506
1948,M1983,2012-12-20 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,45,Three Full Years,6,5,22,2015-03-20 0:00:00,0,0,0,3,0,2012,12,20,2012,12,20, Card II TYPE,747.39,None,None,1910.13,0,182.9,604506
1949,M1984,2012-12-22 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,41,Three Full Years,3,0,17,2015-03-22 0:00:00,0,0,5,3,0,2012,12,22,2012,12,22, Card II TYPE,911.61,None,None,2075.42,0,183,604506
1950,M1985,2012-12-25 0:00:00,VALID,POP,Open,Male,Northern,RENTED,60,Three Full Years,5,20,4,2015-03-25 0:00:00,0,0,1,2,0,2012,12,25,2012,12,25, Card II TYPE,1025.745,None,None,2020.45,0,325.65,604506
1951,M1986,2012-12-22 0:00:00,VALID,PWR,Open,Female,Eastern,BOUGHT,34,Three Full Years,3,0,12,2015-03-22 0:00:00,2015-05-20 0:00:00,1,4,2,1,2012,12,22,2012,12,22,Paper based/Post,367.395,2015-03-05 0:00:00,249.9,2064.83,0,179.75,604506
1952,M1987,2012-12-21 0:00:00,VALID,PRM,Closed,Female,Northern,BOUGHT,60,,5,14,4,,2015-04-19 0:00:00,1,0,1,0,2012,12,21,,,, Card II TYPE,20.37,None,None,None,None,None,None
1953,M1988,2012-12-21 0:00:00,VALID,POP,Open,Female,Eastern,RENTED,36,Three Full Years,4,0,21,2015-03-21 0:00:00,0,0,0,3,0,2012,12,21,2012,12,21, Card I TYPE,1153.635,None,None,2095.16,504,566.15,604506
1954,M1989,2013-01-13 0:00:00,INVALID,PWR,Open,Male,Northern,RENTED,46,Three Full Years,7,5,21,2015-03-13 0:00:00,0,0,0,3,0,2013,1,13,2013,1,13, Card II TYPE,753.375,None,None,2105.72,0,205.7,604506
1955,M1990,2012-12-22 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,62,Three Full Years,4,20,22,2015-04-05 0:00:00,0,0,0,3,0,2012,12,22,2012,12,22, Card II TYPE,883.47,None,None,1905.42,0,95.85,604506
1956,M1991,2012-12-29 0:00:00,VALID,PRP,Open,Male,Northern,RENTED,58,Three Full Years,4,6,4,2015-03-29 0:00:00,0,0,0,3,0,2012,12,29,2012,12,29, Card II TYPE,1009.575,None,None,1902.24,0,176.7,604506
1957,M1992,2012-12-25 0:00:00,VALID,PRP,Open,,Eastern,RENTED,,Three Full Years,,,,2015-06-25 0:00:00,0,0,1,1,1,2012,12,25,2012,12,25, Card II TYPE,1339.905,2015-01-02 0:00:00,507.8,1627,297,254.2,604506
1958,M1993,2012-12-22 0:00:00,VALID,PRR,Open,Male,Northern,RENTED,63,Three Full Years,5,0,21,2015-03-22 0:00:00,0,0,0,3,0,2012,12,22,2012,12,22, Card II TYPE,1393.56,None,None,2047.44,300,283.3,604506
1959,M1994,2012-12-29 0:00:00,VALID,CNN,Open,Male,Eastern,RENTED,46,Three Full Years,5,0,22,2015-03-29 0:00:00,0,0,0,3,0,2012,12,29,2012,12,29, Card I TYPE,645.54,None,None,1920.88,740,320.15,604506
1960,M1995,2012-12-22 0:00:00,VALID,KLA,Open,Male,Eastern,RENTED,38,Three Full Years,6,0,7,2015-03-22 0:00:00,0,0,0,3,0,2012,12,22,2012,12,22, Card II TYPE,1273.125,None,None,2073.3,0,479.8,604506
1961,M1996,2012-12-25 0:00:00,INVALID,CNN,Open,Male,Western,RENTED,58,Three Full Years,3,5,22,2015-03-25 0:00:00,0,0,0,3,0,2012,12,25,2012,12,25, Card II TYPE,844.095,None,None,1993.17,0,7.7,604506
1962,M1997,2012-12-29 0:00:00,INVALID,CNN,Open,Female,Eastern,RENTED,59,Three Full Years,3,0,17,2015-03-29 0:00:00,0,0,0,3,0,2012,12,29,2012,12,29, Card II TYPE,688.695,None,None,1734.99,0,48.35,604506
1963,M1998,2012-12-23 0:00:00,VALID,CNN,Open,Female,Northern,RENTED,40,Three Full Years,6,0,12,2015-03-27 0:00:00,0,0,0,3,0,2012,12,23,2012,12,23, Card II TYPE,787.605,None,None,2085.25,855,397.3,604506
1964,M1999,2013-01-01 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,63,Three Full Years,3,0,22,2015-04-01 0:00:00,0,0,0,2,0,2013,1,1,2013,1,1, Card II TYPE,769.125,None,None,44.02,0,26.6,604506
1965,M2000,2012-12-29 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,,Three Full Years,4,0,1,2015-04-03 0:00:00,0,0,1,3,0,2012,12,29,2012,12,29, Card I TYPE,753.27,None,None,2102.67,53,392.45,604506
1966,M2001,2012-12-22 0:00:00,VALID,CNN,Open,Female,Western,RENTED,81,Three Full Years,6,14,22,2015-03-22 0:00:00,0,0,1,3,0,2012,12,22,2012,12,22, Card II TYPE,646.17,None,None,1569.66,0,15.95,604506
1967,M2002,2012-12-26 0:00:00,VALID,PRP,Open,Female,Northern,RENTED,28,Three Full Years,7,13,22,2015-03-26 0:00:00,0,0,0,3,0,2012,12,26,2012,12,26, Card II TYPE,963.9,None,None,2019.27,1185,857.7,604506
1968,M2003,2013-01-06 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,54,Three Full Years,2,0,7,2015-03-06 0:00:00,0,0,0,3,0,2013,1,6,2013,1,6, Card II TYPE,787.71,None,None,1849.62,0,60.45,604506
1969,M2004,2012-12-23 0:00:00,VALID,PWR,Open,,Eastern,BOUGHT,,Three Full Years,,,,2015-03-23 0:00:00,0,0,1,1,1,2012,12,23,2012,12,23,Paper based/Post,1364.79,2015-02-04 0:00:00,549.9,1952.11,483,387.9,604506
1970,M2005,2012-12-28 0:00:00,INVALID,CNN,Open,Female,Eastern,RENTED,76,Three Full Years,4,5,22,2015-03-28 0:00:00,2015-05-26 0:00:00,1,0,3,0,2012,12,28,2012,12,28, Card II TYPE,816.585,None,None,1603.87,0,11.95,604506
1971,M2006,2012-12-28 0:00:00,VALID,CNN,Open,Female,Northern,RENTED,23,Three Full Years,4,0,17,2015-03-28 0:00:00,0,0,0,2,2,2012,12,28,2012,12,28, Card II TYPE,636.09,2015-03-07 0:00:00,505.8,1770.5,0,5.5,604506
1972,M2007,2012-12-25 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,52,Three Full Years,5,0,21,2015-03-25 0:00:00,0,0,1,3,0,2012,12,25,2012,12,25, Card II TYPE,792.75,None,None,2181.2,0,138.9,604506
1973,M2008,2012-12-26 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,28,Three Full Years,6,5,12,2015-03-26 0:00:00,0,0,0,3,0,2012,12,26,2012,12,26, Card II TYPE,734.79,None,None,2144.59,0,102.2,604506
1974,M2009,2012-12-25 0:00:00,VALID,PPL,Open,Male,Eastern,RENTED,28,Three Full Years,3,0,1,2015-05-25 0:00:00,0,0,2,3,0,2012,12,25,2012,12,25, Card II TYPE,933.45,None,None,1157.24,53,367.35,403005
1975,M2010,2012-12-28 0:00:00,VALID,MXX,Open,Male,Northern,RENTED,48,Three Full Years,2,0,12,2015-03-07 0:00:00,0,0,0,3,0,2012,12,28,2012,12,28, Card II TYPE,1613.64,None,None,1975.6,105,314.15,604506
1976,M2011,2013-01-12 0:00:00,VALID,CNN,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-12 0:00:00,0,0,3,3,0,2013,1,12,2013,1,12, Card II TYPE,636.3,None,None,1004.29,0,1.95,604506
1977,M2012,2012-12-28 0:00:00,VALID,PWR,Open,Female,Northern,RENTED,37,Three Full Years,4,0,22,2015-03-28 0:00:00,0,0,0,3,0,2012,12,28,2012,12,28, Card II TYPE,819.84,None,None,2068.1,0,250.2,604506
1978,M2013,2013-01-01 0:00:00,VALID,KLA,Open,Male,Northern,BOUGHT,43,Three Full Years,3,13,4,2015-04-01 0:00:00,0,0,1,2,0,2013,1,1,2013,1,1, Card II TYPE,842.52,None,None,1846.65,0,218.65,604506
1979,M2014,2013-01-10 0:00:00,VALID,POP,Open,Male,Eastern,RENTED,,Three Full Years,7,0,4,2015-03-10 0:00:00,0,0,0,3,0,2013,1,10,2013,1,10, Card II TYPE,959.175,None,None,2019.06,0,26.55,604506
1980,M2015,2012-12-30 0:00:00,VALID,CNN,Open,Male,Eastern,RENTED,60,Three Full Years,1,0,7,2015-03-30 0:00:00,0,0,0,3,0,2012,12,30,2012,12,30, Card II TYPE,644.385,None,None,1669.7,0,113.8,604506
1981,M2016,2013-01-01 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,70,Three Full Years,5,0,22,2015-04-01 0:00:00,0,0,0,2,0,2013,1,1,2013,1,1, Card II TYPE,643.965,None,None,1672.62,0,24.45,604506
1982,M2017,2013-01-01 0:00:00,VALID,PWR,Open,Female,Eastern,RENTED,45,Three Full Years,4,10,17,2015-04-01 0:00:00,0,0,0,2,0,2013,1,1,2013,1,1, Card II TYPE,750.225,None,None,1692.33,0,79.7,604506
1983,M2018,2013-01-09 0:00:00,VALID,CNN,Open,Female,Northern,RENTED,31,Three Full Years,4,0,12,2015-03-09 0:00:00,0,0,0,3,0,2013,1,9,2013,1,9, Card II TYPE,678.51,None,None,2152.59,1012,372.9,604506
1984,M2019,2013-01-12 0:00:00,INVALID,CNN,Open,Male,Eastern,RENTED,68,Three Full Years,6,0,22,2015-03-12 0:00:00,0,0,0,3,0,2013,1,12,2013,1,12, Card II TYPE,646.695,None,None,1544.16,0,0,604506
1985,M2020,2013-01-02 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,56,Three Full Years,4,20,22,2015-04-02 0:00:00,0,0,0,2,0,2013,1,2,2013,1,2, Card II TYPE,646.17,None,None,2084.03,0,84.95,604506
1986,M2021,2013-01-03 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,60,Three Full Years,4,9,21,2015-04-03 0:00:00,0,0,0,3,0,2013,1,3,2013,1,3, Card II TYPE,645.96,None,None,1970.7,512,193.75,604506
1987,M2022,2012-12-31 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,47,Three Full Years,3,0,21,2015-03-31 0:00:00,0,0,3,2,1,2012,12,31,2012,12,31, Card II TYPE,415.8,2015-01-08 0:00:00,513.9,1506.69,355,118.1,604506
1988,M2023,2012-12-30 0:00:00,VALID,MXX,Open,Female,Northern,RENTED,15,Three Full Years,3,0,4,2015-04-05 0:00:00,0,0,0,3,0,2012,12,30,2012,12,30, Card II TYPE,1488.585,None,None,1911.97,0,205,604506
1989,M2024,2013-01-01 0:00:00,VALID,KLA,Open,Male,Northern,RENTED,39,Three Full Years,7,0,12,2015-04-01 0:00:00,0,0,0,2,0,2013,1,1,2013,1,1, Card I TYPE,1068.375,None,None,2071.57,1,643.95,604506
1990,M2025,2013-01-05 0:00:00,VALID,PWR,Open,Male,Northern,RENTED,59,Three Full Years,5,5,21,2015-04-05 0:00:00,0,0,2,2,0,2013,1,5,2013,1,5,Paper based/Post,847.14,None,None,1879.36,0,99.7,604506
1991,M2026,2013-01-05 0:00:00,VALID,PWR,Open,Male,Western,RENTED,53,Three Full Years,6,0,22,2015-04-05 0:00:00,0,0,0,3,0,2013,1,5,2013,1,5, Card II TYPE,815.64,None,None,1996.19,0,173.95,604506
1992,M2027,2013-02-01 0:00:00,VALID,KLA,Open,Male,Western,RENTED,15,Three Full Years,7,0,7,2015-04-01 0:00:00,0,0,0,2,0,2013,2,1,2013,2,1, Card II TYPE,1284.465,None,None,2056.3,104,645.95,604506
1993,M2028,2013-01-05 0:00:00,VALID,CNN,Closed,Female,Eastern,RENTED,56,,5,0,22,,0,0,0,3,0,2013,1,5,,,, Card II TYPE,894.075,None,None,2084.02,137,206.75,604506
1994,M2029,2013-01-05 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,68,Three Full Years,3,0,17,2015-04-05 0:00:00,0,0,5,2,0,2013,1,5,2013,1,5,Paper based/Post,734.79,None,None,1498.33,471,236.6,604506
1995,M2030,2013-01-02 0:00:00,VALID,CNN,Open,Female,Eastern,RENTED,69,Three Full Years,3,0,21,2015-04-02 0:00:00,0,0,0,2,0,2013,1,2,2013,1,2, Card II TYPE,816.585,None,None,2178.3,420,208.6,604506
1996,M2031,2013-01-04 0:00:00,VALID,CNN,Open,Male,Northern,RENTED,49,Three Full Years,6,0,22,2015-04-04 0:00:00,0,0,0,3,0,2013,1,4,2013,1,4, Card II TYPE,672.735,None,None,1827.16,568,199.05,604506
1997,M2032,2013-01-01 0:00:00,VALID,PRP,Open,Male,Eastern,RENTED,34,Three Full Years,5,0,17,2015-04-01 0:00:00,0,0,3,2,0,2013,1,1,2013,1,1, Card II TYPE,792.75,None,None,1984.09,453,537.1,604506
1998,M2033,2013-01-02 0:00:00,VALID,CNN,Closed,Female,Western,RENTED,42,,6,8,12,,0,0,0,1,1,2013,1,2,,,, Card II TYPE,647.22,2015-03-11 0:00:00,516.4,None,None,None,None
